2847	Stwo	45	37389	277832	1747	7954
2848	BEAR//FACE	0	7045	90689	111	1081
2849	Fortune Howl	13	4022	40213	37	536
2850	Koreless	47	82020	654094	4018	35592
2851	Grant	56	5552	46067	347	3729
2853	Ryan Hemsworth	55	94765	1206020	2948	23293
2854	ViLLΛGE	0	8089	71759	311	2303
1024	M.I.A.	75	1564412	48408513	13904	186778
1309	The xx	81	1627118	111396384	9170	126918
1694	Phideaux	31	43220	1281547	626	12177
1707	Camel	53	329325	10579928	1297	10724
1693	Genesis	71	1183117	30569111	8002	95399
1720	Bastian	37	19271	117512	413	4455
1724	Burns	55	95176	492457	6369	90984
1725	Dan Black	51	211852	2425290	1259	21343
1726	Frankmusik	47	280029	5712208	1617	30476
68	Aphex Twin	70	1332846	57882544	40427	309316
1729	Fenech-Soler	52	246827	2994549	861	17159
1730	The Ting Tings	66	1401006	24685320	1720	30168
1731	Jimmy Edgar	37	78998	734318	5249	46526
1494	Sam Sparro	59	417207	4977737	2355	35240
1480	Mr Hudson	67	267019	1849955	4381	104190
1735	Brite Futures	35	16701	177391	117	2626
1736	Alex Clare	69	526087	7592723	3027	28298
227	Charanjit Singh	33	16582	154842	4407	19064
1737	Babla	2	346	1592	4	44
218	Three Trapped Tigers	32	29807	541472	15789	26355
1727	Sohodolls	38	125841	2067343	57	596
1673	Gallops	20	19091	143976	155	2337
1676	Tom Rogerson	0	9	40	1	5
1661	Zu	28	52671	905959	363	3745
1670	Emperor Yes	21	1209	6664	25	184
1665	Aucan	29	13491	319212	150	1303
1671	Melt-Banana	42	136065	4280050	1222	12560
1675	Eatenbybears	11	806	8381	20	207
1672	Cougar	26	27413	456398	375	3786
1680	Tall Ships	34	42495	747545	184	1670
368	Lightning Bolt	42	180104	3996554	2496	26751
1765	Ulrich Schnauss	0	395621	7388065	5448	73706
1669	Evil Ex	1	201	3464	16	160
1677	The Physics House Band	24	4754	60129	87	619
1679	Noumenon	12	5999	59583	71	1018
1662	Alec Empire	28	94030	1748075	2066	19959
2699	Elton John	81	2256623	40978087	18409	207273
2700	Long John Baldry	33	19853	111186	226	1172
1666	Arctus Questu	0	124	317	3	52
1732	Mylo	50	595025	6684101	5722	77523
1723	Pnau	71	301719	4594564	3213	33931
241	Pink Floyd	85	2810238	271531894	29891	322544
1738	Nektar	36	73344	746121	506	3369
1739	Sula Bassana	0	4169	73536	72	826
1740	David Gilmour	59	486370	8899127	5115	52408
1741	The Frequency	29	2241	27194	229	5369
1742	Kingston Wall	44	72013	3014790	146	1228
245	The Flaming Lips	66	1600098	48587862	18869	259675
1743	Richard Wright	17	13195	375945	276	1798
1745	Hawkwind	47	226052	4671078	2229	19338
1746	Alrune Rod	13	1799	17398	14	202
1747	Porcupine Tree	60	734921	67946063	7033	100341
1748	Syd Barrett	49	497403	8446876	722	7214
1749	Seventeen Evergreen	19	12247	68850	46	1270
1750	Lee Saunders	2	174	3681	2	6
1751	Mike Oldfield	65	739851	18583770	5081	48796
1752	The Alan Parsons Project	64	592863	11217252	4139	64619
1753	Astra	18	18800	311074	180	1731
1754	Anathema	57	520857	45828816	2357	25600
1756	Grateful Dead	77	785722	25243245	19663	181062
609	Jethro Tull	69	968448	24666478	8575	111605
1757	Roger Waters	57	409559	7233385	3222	34078
1758	Nick Mason	22	10718	72538	1220	16920
415	Sleep Maps	11	2001	23216	1961	6648
1760	6 Degrees	7	815	7553	7	39
1733	Hujje	3	501	2233	26	458
662	Shark Quest	22	4127	35015	864	9463
1761	Whiskeytown	52	213741	4226621	596	5528
1762	Medications	27	27107	459330	61	2613
663	Giants	55	48771	555686	916	10167
1763	Shapes Stars Make	7	2673	34496	9	101
1728	New World Punx	46	8227	23816	53	170
1766	Cue the Doves	0	583	7301	0	3
1767	Cue	40	17630	176355	102	661
1768	Carta	5	7740	83436	59	462
2701	Queen	87	3648961	154155429	18203	163678
1771	Junius	34	45119	1656821	486	4331
1772	Exxasens	36	68681	2051633	127	1299
1774	The Bird Ensemble	7	5937	51388	1	67
1775	Beware of Safety	53	64276	634313	122	1312
1776	Flies Are Spies from Hell	14	10766	154339	21	253
1777	Joy Wants Eternity	52	138093	1284607	59	761
1778	Tunturia	0	32436	351448	52	749
1779	Constants	16	15759	289717	86	1172
1780	Paucity	11	2139	27493	4	166
1781	Parhelia	20	18885	237409	65	1063
1782	Frail By Design	0	460	5467	1	52
1783	WakeThisDay	10	3883	36111	2	67
404	Balmorhea	65	335929	7836810	2586	24193
2712	Joe Firstman	25	6884	74647	48	373
1734	Empire of the Sun	76	1138083	25044967	5407	68334
1785	Pas Chic Chic	2	3377	45145	11	149
1786	Esmerine	29	66730	703331	621	6673
1787	Fly Pan Am	39	74702	586141	337	3631
1789	Thee Silver Mt. Zion	0	1112	29197	2058	19492
1667	Ten Past Seven	0	547	5793	7	72
1791	His Hideous Heart	0	1180	20893	1	83
1721	Surkin	39	276147	1946473	4005	58506
1674	Holy Fuck	43	258973	5158673	1284	27796
2703	Neil Sedaka	56	226139	1403991	1286	15627
2704	Robbie Williams	78	1756547	39861860	5987	58229
2705	R.E.M.	77	2684513	82222818	10673	124740
2706	Silver Metre	1	382	3283	5	46
2707	Peter Frampton	59	369594	2736219	2125	23916
2708	Ben Folds	62	893176	25675016	2890	61795
2709	John Howard	17	5668	23944	59	549
2713	Foreigner	71	1153460	12078523	3523	32067
607	Yes	67	966570	18583955	15978	142850
1714	King Crimson	0	455557	21502894	6970	84785
1755	Yezda Urfa	11	18988	139146	48	398
2710	Three Dog Night	59	475180	3395045	1127	10866
1744	Led Zeppelin	83	2727146	159874316	15870	166386
251	Colin Stetson	42	57358	1265712	7956	58985
2702	The Beach Boys	79	2204377	56639361	12648	127160
748	LCD Soundsystem	69	1447900	38696853	7025	104717
429	Chromeo	70	728230	14998275	6260	86351
402	Mono	53	537766	13356263	5475	52937
1788	City of Heracleion	0	148	277	17	118
1770	Yndi Halda	26	168561	1864317	281	3607
1759	pg.lost	49	174438	3159913	309	3905
1773	Destroyalldreamers	5	49798	584968	81	1319
1790	Grails	43	144854	3755762	836	11749
1792	HṚṢṬA	37	64787	1129553	0	0
1793	Industries of the Blind	13	10870	95727	38	412
1794	Riding Alone for Thousands of Miles	3	11718	149647	31	421
1795	Do Make Say Think	54	366083	8401772	1191	16259
252	Swans	51	316294	15220661	10841	95824
1797	Hangedup	15	38454	329223	142	1806
1798	Set Fire to Flames	39	125578	1864667	289	3679
1799	1-Speed Bike	8	18452	174348	134	1593
408	And So I Watch You from Afar	52	173238	6127887	3049	30168
1800	Pocket Billiards	10	3488	26390	0	101
1801	Fang Island	38	132239	2703413	694	11432
391	65daysofstatic	53	487818	26068683	18324	97432
1802	Doktra	0	75	900	8	16
1678	Adebisi Shank	35	47528	1203444	363	3090
1803	LaFaro	18	4407	80668	24	368
1804	The New Caledonia	0	621	11737	3	9
1805	To Be a High Powered Executive	4	2677	28594	10	70
1806	Lost in the Riots	19	2499	39392	62	197
1807	The Gothenburg Address	13	2226	20755	7	113
426	Maybeshewill	51	233615	10141705	1901	17994
1808	Axis Of	20	1197	17483	1	63
1809	Enemies	37	24933	555737	201	1896
1810	Alright the Captain	20	4947	44381	58	398
1664	Airpeople	0	945	8853	3	73
1811	Mental Architects	11	1984	35435	19	125
1812	You Me The Switch	0	880	9431	6	26
1663	Battles	50	486943	13122273	2861	46295
1668	You Slut!	32	48317	935832	150	1933
1814	Man is Not a Bird	42	5851	25214	13	43
246	Alpha Male Tea Party	24	2554	52962	2233	15888
1815	Strawberry Girls	33	4174	106291	71	536
1816	VerseChorusVerse	5	475	6330	3	53
418	If These Trees Could Talk	46	187870	5810058	1439	11075
1817	Schematics for Gravity	20	2391	18035	10	81
1818	Technicolor Skies	4	1145	19334	0	48
1819	Voilà!	13	818	8244	15	270
1820	we.own.the.sky	0	3830	40902	20	163
1821	Set The White Flags On Fire Slowly	0	899	26333	12	239
1822	Native	39	34758	633404	324	3434
1824	Toundra	41	34082	969770	278	1557
1825	Tidings	0	404	2669	9	71
1826	Red Forest	2	237	1169	5	53
1828	Upcdowncleftcrightcabc+start	4	112	1011	0	0
1829	Moving Mountains	47	143695	4024207	474	11421
1830	Jakob	47	89724	2356673	413	3169
1832	Deadhorse	16	9126	116092	42	520
171	Russian Circles	51	287682	9184383	1926	21763
416	Mogwai	65	1173592	58617927	10211	121773
1833	Collapse Under the Empire	55	106787	2298542	318	2874
1834	Final Days Society	21	8887	115168	26	146
1835	Nigredo	0	380	3772	5	60
427	Vessels	52	51703	856510	1685	14326
1836	Youth Pictures of Florence Henderson	18	23564	412817	78	1318
1837	Lotus	33	108756	1614708	3150	34469
1838	Brothers Past	20	6179	90671	369	6086
1839	Somasphere	1	573	5145	16	229
1840	Addison Groove Project	26	18815	135555	35	584
1841	LTJ Bukem	43	192151	2363564	2327	22940
1842	ROVO	14	26165	338701	260	1912
1843	Zilla	39	6750	55747	365	2542
1844	Jimkata	35	2950	49030	91	682
1845	Particle	29	33846	222837	197	2074
1846	The Pnuma Trio	20	35288	244469	121	3793
1850	Perpetual Groove	43	56985	510958	234	4268
1851	Hidria Spacefolk	27	25173	586149	104	911
1853	moe.	64	149244	2005433	3137	38254
1854	Tweed	4	1295	16922	8	85
1855	Papadosio	50	19380	291469	1141	8988
1856	Appy Polly Logic	0	97	3567	4	62
1857	The New Deal	34	45516	478755	394	6116
1858	Beard-o-Bees	1	74	429	18	159
1859	colorStar	21	15259	258842	53	364
1860	The Malah	28	7359	61713	121	1248
1861	The Disco Biscuits	44	70253	1230353	8076	100793
1862	Andy McKee	53	249007	6190372	638	8551
1863	Jon Gomm	0	8739	133156	118	910
1847	EOTO	36	51898	378848	396	7744
1865	Erik Mongrain	49	62532	706121	70	984
1866	Michael Hedges	50	105805	1218431	418	3159
1867	Pino Forastiere	20	1220	17860	52	377
1868	Mark Yodice	0	24	206	2	6
1849	Sound Tribe Sector 9	0	63204	1851241	4317	54299
1870	Preston Reed	35	34638	280512	84	680
1871	Justin King	25	35695	351992	25	344
1872	Trace Bundy	50	31335	416573	102	689
1873	Adam Rafferty	48	15783	77020	29	195
1874	Andrew White	22	8756	95188	89	837
1875	Bryan Ward	1	41	475	1	14
1876	Stephen Bennett	39	27922	230040	85	598
1877	Sergio Altamura	19	2511	31540	14	142
1878	Calum Graham	52	15852	53136	16	74
1879	Craig D'Andrea	49	32991	231469	1	4
1880	Joe Robinson	35	3621	61196	79	571
1881	Thomas Leeb	31	9327	81009	19	156
1882	Sumner McKane	22	11175	180689	57	763
1883	Masa Sumide	8	1256	7838	26	269
1884	Jake Morley	28	3698	25240	32	362
1885	Don Ross	52	79879	792955	324	2302
1886	Kaki King	56	282972	7734388	858	12886
1887	Stefano Barone	46	16635	115176	12	221
381	Slint	42	220289	3899930	1137	7981
1848	The Egg	43	137603	827454	1197	17833
1784	This Will Destroy You	63	474929	12395488	2747	41905
2714	Randy Newman	66	385418	4786015	3409	29752
2715	Clifford T. Ward	33	10916	93771	102	914
2716	Rufus Wainwright	63	1014499	22140947	4047	50144
2717	Fleetwood Mac	83	1823591	47746601	9721	84985
1796	We All Inherit the Moon	0	12112	165642	146	1225
1827	Red Sparowes	46	264091	6133602	526	6892
1852	Maserati	43	102543	1881501	676	11259
1764	Explosions in the Sky	70	1080022	53187869	4086	70633
1813	té	36	20853	1155885	364	3480
399	Sigur Rós	70	1938541	118492709	14872	215147
1769	Caspian	57	321345	7421782	851	9074
1831	God Is an Astronaut	61	614835	40390332	2769	37863
1864	Ewan Dobson	42	23600	675475	322	2006
1889	Sébastien Cloutier	10	422	4486	4	71
1891	Marco Sfogli	34	7893	193356	33	336
1869	Antoine Dufour	50	71737	1056182	197	2658
1894	Brendan Power & Andrew White	0	105	1314	0	0
1890	Joe Satriani	62	501417	20264248	2179	18844
1896	Michael Lee Firkins	22	22533	160430	35	264
1897	Chickenfoot	46	122219	2045428	270	3339
1898	Yngwie Malmsteen	59	372597	8773714	935	12652
1899	Cesar Huesca	15	618	8071	2	26
1900	Tommy Emmanuel	56	118791	2508605	616	4881
1901	Takahiro Matsumoto (松本孝弘)	0	1	4	36	167
1892	Andy Timmons	44	79512	1314473	133	891
1902	Eric Johnson	54	257895	3363041	771	6126
1903	Jason Becker	33	34242	1167431	132	1281
1893	Steve Vai	55	351036	8633420	1660	14198
1904	Neil Zaza	35	33314	446262	67	232
1905	Steve Morse Band	30	47511	464935	51	431
1906	Joe Stump	31	25542	290109	35	237
1888	Steffen Schackinger	16	3617	65458	103	1516
1907	Greg Howe	26	14526	387894	161	1451
1908	John 5	46	71516	2030967	504	4343
1909	Stef Burns	18	843	7305	30	312
1910	Michael Fath	0	158	2407	16	19
1911	G3	31	91881	873338	102	1100
1912	Buckethead	54	322141	19706563	11299	87410
1913	John Petrucci	47	143942	2133550	395	3941
1914	Marty Friedman	40	110227	2074701	521	3769
1895	Guthrie Govan	44	55973	1155991	1786	9678
1915	Bill Psarras	0	602	6758	0	35
1916	Paul Gilbert	41	96325	3140227	566	6487
1917	Misinterprotato	5	490	9570	9	81
1918	The Reign of Kindo	45	33530	2040343	415	5113
1919	Nikolai Kapustin	27	2073	108558	207	1072
1920	LOSALIOS	0	3267	107484	32	151
1921	A-fei	0	1152	28698	7	29
640	BADBADNOTGOOD	62	114794	3435233	12979	70080
1922	Fox Capture Plan	23	1816	80961	78	263
1923	Tingvall Trio	38	11424	290501	76	507
1924	Jabberloop	25	8605	273133	116	770
1925	_yi.	1	466	8645	20	175
1926	toe	55	127844	6770314	1372	10589
1927	Nenem	5	2007	48162	14	135
1928	Jizue	29	11064	392971	321	1850
1929	Middle 9	0	1519	36964	20	220
1930	Flares	25	2836	19232	37	129
1931	Sgt.	23	16767	328167	98	913
1932	Kyle Niewiada	0	1685	5682	6285	125977
1933	MERMORT	0	0	0	19	130
1934	Naan	27	2804	45940	186	4020
1935	SEDAN	0	320	2480	16	45
1969	Zomby	45	251804	6086885	4068	77662
1941	Overseer	22	248655	2155336	275	3292
2718	Skrewdriver	0	33092	1531662	71	668
1942	Junkie XL	54	447488	5592008	4163	43513
2719	Billy Joel	79	1556056	28209864	5012	45411
2720	Olivia Newton-John	70	362060	2638269	1702	15415
2721	Wax Fang	43	13379	131678	143	946
1957	Ssion	42	35371	539886	8230	28987
1958	Gossip	61	917937	21032168	2039	34256
1959	Josephine Collective	21	3801	159755	4	151
1960	Buy Now	15	44875	185891	168	1971
1961	Blood Orange	64	257370	5311576	2994	26287
1962	Maral Salmassi	14	5782	28358	60	713
1963	HEALTH	59	302150	6400826	4860	82882
1964	Junior Senior	59	392015	4004906	519	4992
1965	Hunx and His Punx	41	46465	863105	230	2662
1966	Glass Candy	49	243756	3100336	1587	17657
1968	Big Face	9	39152	145945	65	1008
1943	Maxim	55	70819	919997	329	2813
1944	The Qemists	53	231855	4500849	2145	31022
1945	Meat Beat Manifesto	38	216643	2307837	2542	24133
1946	Altern 8	31	63430	367918	862	6483
2723	Joey Bada$$	76	174104	5191098	5866	37096
2724	ScHoolboy Q	86	367482	9808674	25796	205646
2725	Black Hippy	53	53744	348199	1647	20061
2726	Kent Jamz	42	4	12	2781	28097
2727	Astro Bot	0	19	149	1306	14352
2728	Mick Jenkins	62	20869	597452	1508	3042
2729	Blu	55	209602	2644850	6946	85052
2730	Fashawn	56	157285	1869439	3447	32836
2731	Jay Rock	73	182249	1245855	10879	115755
2732	Overdoz.	58	9713	139270	1570	16453
2733	Vince Staples	77	53090	1029627	10593	49498
2734	Eminem	96	4176397	167200878	45418	665136
2735	Sonnymoon	33	15162	156263	156	1445
2736	Logic	77	96823	2335192	2603	11768
2737	Isaiah Rashad	62	42205	1444541	1140	6058
2738	Chance the Rapper	75	100410	4847367	11736	56363
2739	Greg Grease	34	1797	25704	109	611
2740	Honors English	0	734	22076	5	167
2741	Big Pooh	20	10925	67877	1768	18415
2742	TiRon	24	54903	275397	386	4880
2743	Marvel Years	0	385	5341	115	688
1947	SL2	39	46642	196050	987	8570
1948	Apollo 440	51	551449	5495473	2608	26423
1949	Hadouken!	56	446739	16713206	1870	26622
1952	Pop Will Eat Itself	38	98640	1503978	1602	15670
1953	Flightcrank	4	2598	20621	11	98
1954	Goon	24	11067	273206	59	429
2746	Alpha Data	11	1866	9054	58	714
1955	Cirrus	32	105736	604971	400	2731
2747	FFF	11	29208	311442	462	6176
2748	Late Night Radio	17	1863	15486	94	594
2749	Manic Focus	45	5592	57384	7542	10837
2751	Diamond Cuts	0	84	202	10	34
2752	MartyParty	39	55428	375113	748	11981
2753	Grant Kwiecinski	0	10	28	24	193
1940	Fatboy Slim	71	1820330	31035120	14597	148803
1956	The Dust Brothers	2	215235	4193665	4477	49992
1064	The Crystal Method	61	813464	15927480	6525	86376
1950	Monkey Mafia	13	15173	80478	493	4140
1967	BEAK>	0	39166	721325	615	6491
2744	Archnemesis	27	9202	69195	92	1329
2745	Grizmatik	0	8243	34645	90	663
1145	Earth, Wind & Fire	76	934510	11128656	0	0
2722	Bob Seger	49	572975	4791536	3469	42465
1970	Logos	34	14729	186098	3047	13049
1971	Quarta330	0	4982	23072	1282	16246
1972	Crystal Waters	59	162968	769755	2381	28552
1973	Forever Forever	49	529	4062	77	532
1974	Gemmy	27	37206	144249	589	13054
1975	SD Laika	22	7431	132647	614	2725
1976	NGUZUNGUZU	29	29688	266804	2573	25045
1977	Randy Barracuda	11	2253	15688	131	2647
1978	Joker	46	176395	1474178	5585	102929
1979	Lex Produca	0	11	169	1	20
1980	Bizarre Inc.	33	49489	202586	1203	8941
1981	Spiders	38	12650	137780	120	1100
1983	Jamie Grind	6	7318	38294	57	1362
1984	Starkey	41	118061	1274055	3664	54605
54	Actress	44	149031	4159449	8586	86197
1988	Avey Tare	32	113977	1418184	1790	22834
1989	Glowstyx	3	2029	36855	157	2881
1990	Prayer	12	3685	25697	132	922
1937	Liam Howlett	38	3506	39152	3219	58213
1938	Flint	39	17399	374895	62	525
1939	Near Death Experience	6	941	6202	30	209
2827	Odjbox	29	11846	101535	277	1699
2755	Opiuo	52	58937	614897	1576	16858
2759	Paper Diamond	47	39833	429709	542	6077
2760	Ageless	13	720	10695	60	339
1722	Digitalism	62	942750	20617164	4137	55239
1046	The Prodigy	74	2034687	84745791	16468	157357
1936	Underworld	59	969617	16779961	12578	139676
57	Justice	69	1552407	51750422	10813	174685
2761	Red Hot Chili Peppers	88	4352214	265411822	16095	171952
2762	Flea	34	17795	132580	1004	12590
2763	Chef'special	62	45888	932397	198	1151
2764	Living Colour	57	297059	3274534	1367	13924
2765	Moment of Zen	0	68	1378	1	32
2766	Gotcha!	29	4940	75832	49	230
2767	Antemasque	44	21727	623691	503	2421
2768	George Clinton	67	178545	1005752	14601	120894
2769	Living Dred	1	300	3867	29	288
2770	Infectious Grooves	44	100652	1396093	133	1314
2771	Wicked Coffee Shoppers	4	49	962	4	52
2435	Rei Harakami	25	62400	1687760	411	3853
2437	EIM ICK	1	1560	6701	8	173
2438	Aves	12	6790	71231	2166	75945
2439	Ricardo Tobar	31	19764	169768	1142	14746
2440	cloudc	0	3845	30538	1795	71151
1	Four Tet	61	789969	22802962	33554	289330
2772	Limbomaniacs	0	855	10974	18	124
2773	Bodega Roja	0	28	117	8	61
2774	Chad Smith	33	1406	4932	228	1741
2775	Faith No More	72	1136878	38042612	7251	52699
2776	Chad Smith's Bombastic Meatbats	27	7419	120119	27	409
2777	John Frusciante	60	622455	35936351	3277	46740
2778	Incubus	79	2479134	107693960	4657	67315
2779	What Is This?	5	348	4693	13	37
2780	Fishbone	45	151405	1565633	674	7476
2781	Chancho en Piedra	55	35468	943680	24	91
2782	White Trash	1	3085	20940	63	384
2783	Jane's Addiction	63	912877	11290518	2443	26439
2784	Foo Fighters	86	3809578	173949735	15764	152448
2785	Ataxia	29	174855	1622758	81	1820
1275	Prince Nico Mbarga	8	4047	19219	123	938
2817	Wreckage Machinery	26	5699	28883	84	966
1287	The New Kings of Rhythm	1	99	1622	2	50
1270	Funkadelic	60	437091	6372172	4554	45271
1296	Little Willie John	46	55593	287349	839	6412
2786	Alabama Shakes	79	426962	8265804	4595	26334
2787	The Moondoggies	39	35563	346973	158	3134
2788	Sallie Ford & The Sound Outside	43	24040	362558	0	0
2789	The White Stripes	78	2724809	118651503	6932	78322
721	Alejo Gui	0	247	1791	41	623
2790	Drive-By Truckers	60	236473	6329753	1712	25140
2791	Habatat	2	11	408	17	43
2792	Houndmouth	67	68820	494378	509	1676
2793	Gravy Flavored Kisses	1	19	304	8	28
2794	The Weeks	52	31904	285403	119	1321
2795	Rival Sons	62	117656	2576380	623	4636
2796	Glossary	32	24575	319428	68	1019
2797	Blackfoot Gypsies	27	572	7168	5	48
2799	St. Paul and The Broken Bones	60	1319	10590	1195	7499
2800	Wilco	73	1189346	53503371	11087	118304
2801	Zeus	39	94699	5606740	384	4229
2802	Michael Kiwanuka	62	226100	3135051	1011	10322
2803	Janis Joplin	70	1309651	21740123	2182	30024
2804	Alberta Cross	41	93740	1167104	225	3881
2807	Lauderdale	18	2097	26163	16	185
2808	The Dexateens	28	19523	186535	45	548
2809	13ghosts	13	5590	72229	28	283
2810	Smooth	49	70772	592014	3788	31706
2811	Gaudium	33	22061	168958	472	2601
2812	Rekevin	0	46135	615873	29	388
2813	Le Peuple de l'Herbe	43	126945	1942396	361	3829
2814	Ace Ventura	47	48315	452551	1125	9705
2815	Sporto Kantes	49	59332	526389	671	8006
2816	Noah	62	34453	553517	305	3282
2820	Stéphane Pompougnac	54	225530	2744250	917	10988
2821	This is Art	0	263	2607	14	230
2822	Paul Basic	35	11675	107734	215	1413
2823	Cymbalik	7	45	278	13	49
2750	It Takes Two to Tango	25	1768	11957	90	609
2824	JK Soul	39	14398	113288	249	1391
2825	Extraordinary Magnitude	0	83	1174	5	71
2754	Robotic Pirate Monkey	28	8045	85067	150	1837
2826	Break Science	46	23703	276949	429	3627
2756	Big Gigantic	59	105930	1154981	1753	21329
2757	Poldoore	44	18056	159625	270	1416
2828	DJ Raff	47	13785	125321	37	412
1127	Marvin Gaye	83	1661921	25149638	47890	262501
2806	The Black Keys	82	1935053	110921825	18359	219735
2798	Kings of Leon	84	3219387	156279863	4008	80754
569	Giraffage	58	101961	1461182	1746	11087
1987	Sully	24	19591	176092	945	9872
2818	Troublemakers	37	134163	973766	621	6382
526	Flying Lotus	70	625932	36390349	31198	278563
2819	Chinese Man	63	163982	3843600	1458	13381
768	Teen Daze	47	135995	2150777	2574	33152
2871	QT	43	10545	71944	431	1975
2872	Hannah Diamond	40	14226	112856	885	2850
2873	Marlow	26	22668	103010	540	6375
2874	Elemental Harmonics	0	158	4738	7	161
2875	George FitzGerald	60	70852	475231	3203	29847
2876	ASC	32	38229	630140	3830	47905
2878	Egoless	9	3788	26999	126	495
2879	Pariah	28	62177	465775	3436	27994
2881	2562	28	74165	1283026	2249	39754
2882	Instra:mental	0	26645	412592	0	0
2883	Eleven Tigers	6	44446	763780	111	1781
2885	Ramadanman	30	98185	568433	2594	46450
2887	Intex Systems	4	10221	49967	106	1626
2888	A Made Up Sound	15	19925	132914	1740	17012
2889	Locked Groove	34	14331	73877	2287	18170
2891	Recondite	54	54040	604245	3649	20833
2892	Digital Mystikz	20	121569	1117813	2904	61835
2893	Bird of Prey	29	7443	55642	359	4609
2894	Milanese	22	71356	621511	810	12014
2895	Atma	26	8957	138238	88	889
2896	Vaccine	15	39455	262495	605	7877
2897	Moth Equals	0	4736	100780	147	1435
2898	Wen	26	7683	77149	1162	6277
2899	Spoonbill	34	14621	189471	654	5838
2900	Geiom	6	31636	208682	952	19602
2901	N-Type	14	28069	358459	555	17173
2902	DFRNT	29	30329	409949	658	8968
2886	Clubroot	40	110665	2180088	551	8061
2884	MiHKAL	0	439	3166	67	851
2919	Baroness	54	228377	12322561	1309	16270
705	Benga	46	263799	3983903	5792	128086
2903	Eo	27	646	5125	50	416
2877	Boxcutter	29	155651	2266580	1751	42551
2904	Molecular Structures	13	440	2478	134	1639
2905	Tourist	60	104336	719589	9123	81872
2906	Kastle	46	26484	232401	1214	12664
2907	Little Loud	10	1228	7276	168	3431
2908	Arapaima	13	4178	30601	264	2053
2909	Sleepyhead	20	10374	52664	162	1770
1823	Isis	48	405361	19827889	2513	36182
2931	Kalas	25	12654	115717	22	289
2932	Wino	33	18608	334296	239	3009
2985	Zozobra	26	27112	622728	99	1413
2934	Sword Toward Self	0	59	489	2	34
2935	Beastwars	29	3906	108483	69	410
2936	Bongripper	35	0	0	662	5160
2937	Middian	0	0	0	17	304
2938	Motörhead	70	1408220	51772860	3944	32433
2939	Bible of the Devil	11	5315	72218	0	0
2930	Pelican	46	232574	7355725	1993	20154
2940	Keelhaul	20	19694	400374	49	630
2941	Asbestosdeath	0	4872	37772	41	334
2927	The Ocean	0	0	0	0	0
2943	Sleep	74	187936	4059541	2338	21616
2945	Saviours	30	29450	349377	93	1423
2946	Behold! The Monolith	14	3519	40700	42	674
2947	Now Denial	4	406	5754	6	78
2948	Lesbian	9	5103	33936	50	455
2949	Roachpowder	3	6764	54577	5	44
2950	Allhelluja	0	2925	55970	17	63
2951	Devil to Pay	14	1910	34144	32	247
2952	Seemless	23	15165	229331	18	310
2953	Crowbar	44	102615	3930832	515	5426
2954	Mass	44	8006	71588	113	981
2955	Alabama Thunderpussy	35	85854	1351242	167	1500
2956	Soilent Green	27	35547	615482	155	1217
2957	The Mystick Krewe of Clearlight	17	10728	69068	53	272
2958	Black Stone Cherry	63	271652	6961818	408	3246
2959	Pantera	73	1473305	56234805	3009	33311
2960	Floodgate	4	5456	44198	28	243
2961	Acid Bath	0	78268	3228582	227	2670
2962	Eyehategod	43	106166	3999414	747	6179
2963	Halfway to Gone	25	27658	260055	75	633
2964	Venomin James	9	2522	24695	6	91
2965	Philip Anselmo	20	41	160	131	1342
2966	Corrosion of Conformity	53	250786	5400621	775	7080
2967	Damageplan	43	206109	2281352	99	1293
2968	Karma to Burn	41	100102	2369756	452	3999
2969	Greatdayforup	6	2360	15386	40	361
2970	Dezperadoz	23	10380	375232	48	324
2971	Superjoint Ritual	41	149179	2066973	84	938
2921	New Keepers of the Water Towers	0	0	0	0	0
2916	Torche	50	114269	4013446	1379	12286
2918	Geisterdinosaurier	0	326	6323	1	49
2922	Caltrop	0	0	0	0	0
2976	Floor	36	24891	725885	358	3065
2924	Bison B.C.	0	0	0	0	0
2925	Melvins	0	0	0	0	0
2928	Byzantine	0	0	0	0	0
2929	Poney	0	0	0	0	0
2975	Saade	65	882	21682	8	204
2972	Restorations	38	12815	302053	317	1960
2989	Tides	38	18605	207713	66	815
2923	The Organization	0	0	0	0	0
2973	Cable Regime	0	934	9158	10	57
2974	Black Cobra	32	33947	787870	143	2131
2912	Killer Be Killed	44	20322	625924	170	774
2915	Social Infestation	0	1027	10991	14	154
2913	Lethargy	9	4935	68668	7	29
2914	Neurosis	43	210005	10305370	2472	27596
2910	The Sword	57	177356	5457868	965	12214
2981	Bloodhorse	17	7580	73279	10	283
2977	Tilts	20	1186	22546	11	93
2978	ASG	42	26638	657116	256	2224
2979	Shitstorm	14	9082	133446	16	159
2980	Akimbo	18	21850	453424	93	1147
2920	Gojira	60	318293	19748533	1320	13227
2942	Taint	16	10408	181350	105	802
2982	She Loves Pablo	11	4054	115077	18	85
2983	WALL	56	10224	36414	71	517
2984	Cavity	20	18639	270673	114	767
2880	Martyn	41	110303	1469945	5889	86941
2987	Big Business	40	43752	1125189	340	3497
2988	Old Man Gloom	34	68676	1954265	889	5733
2933	Doomriders	38	65929	1852015	253	3036
2986	Gray Ghost	0	3979	90373	16	473
2917	Intronaut	37	69922	1713849	605	5931
2944	OM	31	111186	2810206	1336	14506
2926	American Heritage	0	0	0	0	0
2890	Pinch	31	112033	843219	0	0
2990	Engineer	11	9887	177436	44	417
